Review Text,Review,Recommends
"Well organised,food was awesome...Honestly appreciate the behaviour of their stuff.couldn't have tasted their dessert. Hope to visit this place soon.",5.0,
"Well organized, food is just unparalleled!!! Really appreciate the behavior of their stuff. Best lunch of town with amazing view of Dhaka from 25 th floor <3",5.0,
their service is fantastic and food is loooouuuuuvvvveeee :),5.0,
"Great food, excellent service. Warm & inviting ambience. Keep up the good work.",5.0,
"Wonderful place, food, ambience. Their behaviour and overall management was wonderful. Was very cordial. Had a wonderful anniversary evening spent at their Indian Food Festival.. Thanks. Will do visit again for sure.",5.0,
In one word dis is just Beautiful😊😊 da stuff and environment just too good. Will go der again😊😊,5.0,
বেহুদা ইভেন্ট তৈরি করে সস্তা জনপ্রিয়তা অর্জনে সচেষ্ট...,1.0,
"Starter, salad, main course was very good. But dessert area has scop of development. Local desserts are fine but international desserts tests needs to be improved.",3.0,
Amazing Top Floor View With Delicious Food ���� I love to Go Again & Again �,5.0,
"Just wow and wow,having a nice evening, delicious food and wonderfull decoration",5.0,
"Went for buffet and the selection was ""within grasp"" they did not go overboard. Quality & taste great!",5.0,
I just loved the ambience and the service of the staffs.They truly make u feel special.Tge Argentina Restaurant at top floor has the best steak.and the buffet at 24th floor hast the best sushi and salmon sashimi.♥️👌🏻❤️,5.0,
Love food 😗 Love ambience😌 Dinner buffet was awesome 😊,5.0,
"It was just awesome! Enjoyed every item. I definitely want to go there once again to take its multi flavors. Hope, every time Four Points will fulfill my expectations. It's my belief.",5.0,
Really delicious foods are there! Splendid Fish dishes!,5.0,
"This is one of Best Fish Festival I have ever seen Cooking was so delicious , Every item given test",5.0,
Sea food was fresh n good but they need to add more seasoning at the time of grilling... atmosphere was awesome n waiters were friendly,4.0,
Excellent. In all respect. Specially the food is delicious.,5.0,
"I been in other 5stars in DHAKA, I found 4point Sheraton is a bit bellow rated . Verity of food was limited. Dining was not that spacious and they offers only plain water in their buffet. Only a few Deserts. However I liked their seafood verity.",3.0,
Nice place to stay. You will have good experience at the service of them.,3.0,
I had an awesome time! The food was so yummy that i couldn't resist eating even after being too much 'full' � specially one cake and the service was good too � I would love to visit again surely!,5.0,
I hope every things is fine-----------------------lot of thanks every one.,5.0,
I attended the fish market festival.....the variety and the teast of main course was way up to the mark.....loved it....however the dessert part disappointed me greatly.....but all in all worth spending.....satisfied not delighted,4.0,
Best Buffet Resturant in Dhaka Food was delicious and mouth watering Staffs & authority was very well mannered and friendly Interior was very well decorated & clean Although 10/10,5.0,
"I wish I could have shared some pictures of food here ... food , ambience, service and their marketing strategy is really smart ! I have tried their blue brunch offer ... after having delicious heavy breakfast we used their swimming pool for an hour , relaxed for few minutes ... then we had our lunch ... every items were perfectly cooked .. staffs were taking care of the food section every time .. that gives a good impression of a classy restaurant .. and the desserts are re...ally good ... I highly recommend to have their sushi , fish and beef steak ... I am going to try their new offers soon .. can't wait to share the wonderful eating experience with family and friends .. P.s. Plz try not to waste food ... take small portion . They offer a lot and refill food time to time . I personally feel so bad when good food in fact any kind of foods are being wasted !",5.0,
Good food good environment what you need more when you visit any place � but their hall room temperature wasn't good enough :/,5.0,
"Eatery is simply excellent, transformation on the items for the branch till noon is identical and candy for eyes indeed!! Great view from the skyscraper and swiming pool was just a compliments to an option to explore to observe the aesthetic part of the city!!",5.0,
"Environment is cozy, though selection of food in restaurant is quiet limited. Staffs seems to be quiet new....lack of promptness is seen..hope it will be overcome soon.....pool is a very tiny one...Underground parking is steeper than any mountainous slope..........",4.0,
Brunch was wonderful. Staff are ver helpful and smily face always,5.0,
Had very wonderful experience with my family at brunch...,5.0,
Cozy place bt food is good.�.environment is good.,4.0,
We were 6 people went to Four points to have brunch yesterday. It was a good experience specially with the 1 hour complementary access to the pool. We had lots of fun there. The view was amazing. Ambience was good and most foods were tasty except the Hilsha fish. Staffs were good and overall experience was good. However they could add ice cream on the buffet and few more exclusive items.,5.0,
"Warm welcoming along with excellent environment, services & security are really superb.",5.0,
First class service always a smile on their waiters face specially waiter Ankan and syed,5.0,
"The Eatery has one of the best buffet dinners in Dhaka. Small but decorated and with a great view from the 24th floor. The grilled river prawns, beef fillet mignion, penne arabiata, teriyaki beef, prawn dopiaza, in house ice cream, chocolate mousse are a must try.",5.0,
Loved the food and service! Had the weekend brunch offer this Friday and it was absolutely scrumptious!,5.0,
their brunch buffet is the best buffet in town without anydoubt..and their service is outstanding ..behaviour with customers is extremely good...the food items are heaven ...extremely tasty,5.0,
"A person who knows me can tell that I just live for good food and I love eating at different places where it is a 5 star or anything else. The Friday brunch of Four Points by Sheraton is awesome to treat yourself after a hectic week. It is a place which is very soothing and their staffs will make sure that you'll feel cozy there. I have been to Le Méridien, Westin and Raddison too but if you ask me which place serves you the best food then I'll say it is Four Points by Sherat...on. Now let's talk about the food, the best thing they will serve you is live juice station from the entire brunch session. The live kitchen has a variety of items to offer and to me the prawn tempura and the omelette with cheese were the best. They also serve you live pasta station. I had the best white sauce pasta with cheese, spices and chicken today. It was so yummy that I had the desire to start licking the plate. The main dishes were yummy too. The main thing is they will set a line of main dishes that you will want to eat like no dishes you'll not want to eat. I had a very good experience today there and I highly recommend this place.",5.0,
Their complimentary beverages services need to be improved.,3.0,
Not up to the mark........ Totally frustrating :/ :/ expected a lot better,2.0,
"Its classy, elegant and the service is very nice",4.0,
"Just 2 problems , in my opinion: ** Coffee = Needs to be NOT THIS MUCH LIQUIDY , NO MATTER WHAT THE BLEND IS. ** Price and proportion = especially coffee proportion... could be the opposite of the conventional. Lower the price and Higher the quantity and quality the better . Otherwise , the staff people , the ambiance all of it is Amazing .... !!! ... Thank you .",4.0,
I overall don't like this hotel.... Only photography is real.... Nothing else ...,2.0,
"অত্যন্ত চমৎকার পরিবেশ। বিশেষ করে ২৬ তলার টেরেসটিতে বসে ঢাকার যে দৃশ্য দেখা যায়, তা অনন্য।",5.0,
